"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"440039","VANDERBILT UNIVERSITY HOSPITAL","1161 21ST AVENUE SOUTH","NASHVILLE","TN","37232","DAVIDSON","6153223454","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440040","PERRY COMMUNITY HOSPITAL","2718 SQUIRREL HOLLOW DRIVE","LINDEN","TN","37096","PERRY","9315892121","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440046","TRISTAR HORIZON MEDICAL CENTER","111 HIGHWAY 70 EAST","DICKSON","TN","37055","DICKSON","6154460446","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440048","BAPTIST MEMORIAL HOSPITAL","6019 WALNUT GROVE ROAD","MEMPHIS","TN","38120","SHELBY","9012265000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440049","METHODIST HEALTHCARE MEMPHIS HOSPITALS","1265 UNION AVE SUITE 700","MEMPHIS","TN","38104","SHELBY","9015168274","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440050","TAKOMA REGIONAL HOSPITAL","401 TAKOMA AVE","GREENEVILLE","TN","37743","GREENE","4236393151","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440051","MCNAIRY REGIONAL HOSPITAL","705 E POPLAR AVE","SELMER","TN","38375","MCNAIRY","7316453221","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440053","SAINT THOMAS RUTHERFORD HOSPITAL","1700 MEDICAL CENTER PARKWAY","MURFREESBORO","TN","37129","RUTHERFORD","6153964100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440056","TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL","110 HOSPITAL DRIVE","JEFFERSON CITY","TN","37760","JEFFERSON","8654712500","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440057","CLAIBORNE MEDICAL CENTER","1850 OLD KNOXVILLE HIGHWAY","TAZEWELL","TN","37879","CLAIBORNE","4236264211","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440058","SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER","185 HOSPITAL ROAD","WINCHESTER","TN","37398","FRANKLIN","9319678295","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440059","COOKEVILLE REGIONAL MEDICAL CENTER","1 MEDICAL CENTER BOULEVARD","COOKEVILLE","TN","38501","PUTNAM","9316462000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440060","MILAN GENERAL HOSPITAL","4039 HIGHLAND ST","MILAN","TN","38358","GIBSON","7316861591","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440061","VOLUNTEER COMMUNITY HOSPITAL","161 MOUNT PELIA RD","MARTIN","TN","38237","WEAKLEY","7315874261","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440063","JOHNSON CITY MEDICAL CENTER","400 N STATE OF FRANKLIN RD","JOHNSON CITY","TN","37604","WASHINGTON","4234316111","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440065","NORTHCREST MEDICAL CENTER","100 NORTHCREST DRIVE","SPRINGFIELD","TN","37172","ROBERTSON","6153842411","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440067","LAKEWAY REGIONAL HOSPITAL","726 MCFARLAND ST","MORRISTOWN","TN","37814","HAMBLEN","4235226000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440068","STARR REGIONAL MEDICAL CENTER ATHENS","1114 W MADISON AVE","ATHENS","TN","37371","MCMINN","4237451411","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440070","DECATUR COUNTY GENERAL HOSPITAL","969 TENNESSEE AVE S","PARSONS","TN","38363","DECATUR","7318473031","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440072","DYERSBURG REGIONAL MEDICAL CENTER","400 TICKLE ST","DYERSBURG","TN","38024","DYER","7312852410","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440073","MAURY REGIONAL HOSPITAL","1224 TROTWOOD AVE","COLUMBIA","TN","38401","MAURY","9313811111","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440081","LECONTE MEDICAL CENTER","742 MIDDLECREEK ROAD","SEVIERVILLE","TN","37862","CUMBERLAND","8654467500","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440082","SAINT THOMAS WEST HOSPITAL","4220 HARDING RD, PO BOX 380","NASHVILLE","TN","37205","DAVIDSON","6152222111","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440083","JAMESTOWN REGIONAL MEDICAL CENTER","436 CENTRAL AVENUE WEST","JAMESTOWN","TN","38556","FENTRESS","9318793352","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440084","SWEETWATER HOSPITAL ASSOCIATION","304 WRIGHT ST","SWEETWATER","TN","37874","MONROE","8652138200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440091","MEMORIAL HEALTHCARE SYSTEM, INC","2525 DESALES AVE","CHATTANOOGA","TN","37404","HAMILTON","4234952525","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440102","LINCOLN MEDICAL CENTER","106 MEDICAL CENTER BLVD","FAYETTEVILLE","TN","37334","LINCOLN","9314381100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440104","ERLANGER MEDICAL CENTER","975 E 3RD ST","CHATTANOOGA","TN","37403","HAMILTON","4237787000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440109","HARDIN MEDICAL CENTER","935 WAYNE ROAD","SAVANNAH","TN","38372","HARDIN","7319268121","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440110","FORT LOUDON MEDICAL CENTER","550 FORT LOUDON MEDICAL CENTER DR","LENOIR CITY","TN","37772","LOUDON","8652716000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440111","METRO NASHVILLE GENERAL HOSPITAL","1818 ALBION STREET","NASHVILLE","TN","37208","DAVIDSON","6153414490","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440120","TENNOVA HEALTHCARE","900 EAST OAK HILL AVENUE","KNOXVILLE","TN","37917","KNOX","8655458000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440125","FORT SANDERS REGIONAL MEDICAL CENTER","1901 W CLINCH AVE","KNOXVILLE","TN","37916","KNOX","8655411101","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440130","BAPTIST MEMORIAL HOSPITAL UNION CITY","1201 BISHOP ST, PO BOX 310","UNION CITY","TN","38261","OBION","7318852410","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440131","BAPTIST MEMORIAL HOSPITAL TIPTON","1995 HIGHWAY 51 S","COVINGTON","TN","38019","TIPTON","9014762621","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440132","HENRY COUNTY MEDICAL CENTER","301 TYSON AV","PARIS","TN","38242","HENRY","7316421220","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440133","SAINT THOMAS MIDTOWN HOSPITAL","2000 CHURCH ST","NASHVILLE","TN","37236","DAVIDSON","6152845555","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440137","HERITAGE MEDICAL CENTER","2835 HWY 231 N","SHELBYVILLE","TN","37160","BEDFORD","9316855433","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440141","CUMBERLAND RIVER HOSPITAL","100 OLD JEFFERSON ST","CELINA","TN","38551","CLAY","9312433581","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440144","HARTON REGIONAL MEDICAL CENTER","1801 N JACKSON ST BOX 460","TULLAHOMA","TN","37388","COFFEE","9313933000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440148","STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP","520 W MAIN ST","SMITHVILLE","TN","37166","DEKALB","6152155000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440150","TRISTAR SUMMIT MEDICAL CENTER","5655 FRIST BLVD","HERMITAGE","TN","37076","DAVIDSON","6153163000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440151","RIVER PARK HOSPITAL","1559 SPARTA STREET","MC MINNVILLE","TN","37110","WARREN","9318154101","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440152","REGIONAL ONE HEALTH","877 JEFFERSON AVENUE","MEMPHIS","TN","38103","SHELBY","9015457928","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440153","TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER","435 2ND ST","NEWPORT","TN","37821","COCKE","4236252200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440156","PARKRIDGE MEDICAL CENTER","2333 MCCALLIE AVE","CHATTANOOGA","TN","37404","HAMILTON","4238944220","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440159","DELTA MEDICAL CENTER","3000 GETWELL RD","MEMPHIS","TN","38118","SHELBY","9013698100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440161","TRISTAR CENTENNIAL MEDICAL CENTER","2300 PATTERSON STREET","NASHVILLE","TN","37203","DAVIDSON","6153421000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440168","METHODIST HEALTHCARE FAYETTE HOSPITAL","214 LAKEVIEW RD","SOMERVILLE","TN","38068","FAYETTE","9015164014","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440173","PARKWEST MEDICAL CENTER","9352 PARK WEST BLVD","KNOXVILLE","TN","37923","KNOX","8659709800","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440174","HAYWOOD PARK COMMUNITY HOSPITAL","2545 N WASHINGTON AVE","BROWNSVILLE","TN","38012","HAYWOOD","7317724110","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440175","SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE","HWY 43 S BOX 847","LAWRENCEBURG","TN","38464","LAWRENCE","9317626571","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440176","INDIAN PATH MEDICAL CENTER","2000 BROOKSIDE DR","KINGSPORT","TN","37660","SULLIVAN","4234311941","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440180","JELLICO COMMUNITY HOSPITAL","188 HOSPITAL LANE","JELLICO","TN","37762","CAMPBELL","4237847252","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440181","BOLIVAR GENERAL HOSPITAL","650 NUCKOLLS ROAD","BOLIVAR","TN","38008","HARDEMAN","7316583100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440182","MCKENZIE REGIONAL HOSPITAL","161 HOSPITAL DRIVE","MC KENZIE","TN","38201","CARROLL","7313525344","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440183","ST FRANCIS HOSPITAL","5959 PARK AVE","MEMPHIS","TN","38119","SHELBY","9017651000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440184","FRANKLIN WOODS COMMUNITY HOSPITAL","300 MED TECH PARKWAY","JOHNSON CITY","TN","37604","WASHINGTON","4233021120","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440185","SKYRIDGE MEDICAL CENTER","2305 CHAMBLISS AVE NW","CLEVELAND","TN","37311","BRADLEY","4233394132","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440187","LIVINGSTON REGIONAL HOSPITAL","315 OAK ST BOX 550","LIVINGSTON","TN","38570","OVERTON","9318235611","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440189","REGIONAL HOSPITAL OF JACKSON","367 HOSPITAL BLVD","JACKSON","TN","38305","MADISON","7316612000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440192","HIGHLANDS MEDICAL CENTER","401 SEWELL DR","SPARTA","TN","38583","WHITE","9317389211","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440193","UNIVERSITY MEDICAL CENTER","1411 BADDOUR PARKWAY","LEBANON","TN","37087","WILSON","6154448262","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440194","TRISTAR HENDERSONVILLE MEDICAL CENTER","355 NEW SHACKLE ISLAND RD","HENDERSONVILLE","TN","37075","SUMNER","6153381000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440197","TRISTAR SOUTHERN HILLS MEDICAL CENTER","391 WALLACE RD","NASHVILLE","TN","37211","DAVIDSON","6157814000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440200","STONES RIVER HOSPITAL & DEKALB COMMUNITY HOSPITAL","324 DOOLITTLE ROAD","WOODBURY","TN","37190","CANNON","6155634001","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440218","SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY","2011 MURPHY AVENUE","NASHVILLE","TN","37203","DAVIDSON","6155158200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440227","TRISTAR STONECREST MEDICAL CENTER","200 STONECREST BOULEVARD","SMYRNA","TN","37167","RUTHERFORD","6157682000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440228","SAINT FRANCIS BARTLETT MEDICAL CENTER","2986 KATE BOND RD","BARTLETT","TN","38133","SHELBY","9018207050","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440231","TRUSTPOINT HOSPITAL","1009 NORTH THOMPSON LANE","MURFREESBORO","TN","37129","RUTHERFORD","6155771111","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"440232","HOUSTON COUNTY COMMUNITY HOSPITAL","5001 EAST MAIN STREET","ERIN","TN","37061","HOUSTON","9312894211","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450002","PROVIDENCE MEMORIAL HOSPITAL","2001 N OREGON ST","EL PASO","TX","79902","EL PASO","9155776011","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450005","MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL","608 STRICKLAND DRIVE","ORANGE","TX","77630","ORANGE","4098839361","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450007","PETERSON REGIONAL MEDICAL CENTER","551 HILL COUNTRY DRIVE","KERRVILLE","TX","78028","KERR","8308964200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450010","UNITED REGIONAL HEALTH CARE SYSTEM","1600 11TH STREET","WICHITA FALLS","TX","76301","WICHITA","9407643055","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450011","ST JOSEPH REGIONAL HEALTH CENTER","2801 FRANCISCAN DR","BRYAN","TX","77802","BRAZOS","9797763912","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450015","PARKLAND HEALTH AND HOSPITAL SYSTEM","5201 HARRY HINES BLVD","DALLAS","TX","75235","DALLAS","2145908000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450018","UNIVERSITY OF TEXAS MEDICAL BRANCH","301 UNIVERSITY BOULEVARD","GALVESTON","TX","77555","GALVESTON","4097721011","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450021","BAYLOR UNIVERSITY MEDICAL CENTER","3500 GASTON AVE","DALLAS","TX","75246","DALLAS","2148200111","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450023","CITIZENS MEDICAL CENTER","2701 HOSPITAL DRIVE","VICTORIA","TX","77901","VICTORIA","3615725113","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450024","UNIVERSITY MEDICAL CENTER OF EL PASO","4815 ALAMEDA AVE","EL PASO","TX","79905","EL PASO","9155217602","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450028","VHS BROWNSVILLE HOSPITAL COMPANY, LLC","1040 W JEFFERSON ST","BROWNSVILLE","TX","78520","CAMERON","9565441400","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450029","LAREDO MEDICAL CENTER","1700 EAST SAUNDERS","LAREDO","TX","78044","WEBB","9567965000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450032","GOOD SHEPHERD MEDICAL CENTER MARSHALL","811 S WASHINGTON","MARSHALL","TX","75670","HARRISON","9039276712","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450033","VHS HARLINGEN HOSPITAL COMPANY LLC","2101 PEASE ST","HARLINGEN","TX","78550","CAMERON","9563891100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450034","CHRISTUS HOSPITAL","2830 CALDER AVENUE","BEAUMONT","TX","77702","JEFFERSON","4098927171","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450035","ST JOSEPH MEDICAL CENTER","1401 ST. JOSEPH PARKWAY","HOUSTON","TX","77002","HARRIS","7137571000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450037","GOOD SHEPHERD MEDICAL CENTER","700 EAST MARSHALL AVENUE","LONGVIEW","TX","75601","GREGG","9033152000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450039","JPS HEALTH NETWORK","1500 S MAIN ST","FORT WORTH","TX","76104","TARRANT","8179213431","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450040","COVENANT MEDICAL CENTER","3615 19TH STREET","LUBBOCK","TX","79410","LUBBOCK","8067256000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450042","PROVIDENCE HEALTH CENTER","6901 MEDICAL PARKWAY","WACO","TX","76712","MCLENNAN","2547514000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450044","UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL","6201 HARRY HINES BLVD","DALLAS","TX","75390","DALLAS","2146335555","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450046","CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","600 ELIZABETH STREET","CORPUS CHRISTI","TX","78404","NUECES","3619024103","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450051","METHODIST DALLAS MEDICAL CENTER","1441 NORTH BECKLEY AVENUE","DALLAS","TX","75203","DALLAS","2149472879","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450052","GOODALL WITCHER HOSPITAL","101 POSEY AVENUE","CLIFTON","TX","76634","BOSQUE","2546758322","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"450054","SCOTT & WHITE MEMORIAL HOSPITAL","2401 31ST ST","TEMPLE","TX","76508","BELL","2547242111","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
