Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"390041","UNIONTOWN HOSPITAL","OP-26","2885","660","189","908","76","586","463","01/01/2013","12/31/2013"
"390042","WASHINGTON HOSPITAL THE","OP-26","1817","29","353","525","1165","265","915","01/01/2013","12/31/2013"
"390043","SOLDIERS AND SAILORS MEMORIAL HOSPITAL","OP-26","1608","200","0","147","16","108","14","01/01/2013","12/31/2013"
"390044","READING HOSPITAL","OP-26","1793","25","1087","1674","4608","1052","4837","01/01/2013","12/31/2013"
"390045","WILLIAMSPORT REGIONAL MEDICAL CENTER","OP-26","227","0","97","980","32","591","147","01/01/2013","12/31/2013"
"390046","YORK HOSPITAL","OP-26","4702","0","139","153","433","978","1534","01/01/2013","12/31/2013"
"390048","GEISINGER-LEWISTOWN HOSPITAL","OP-26","331","211","2213","1041","1615","266","167","01/01/2013","12/31/2013"
"390049","ST LUKE'S HOSPITAL BETHLEHEM","OP-26","5898","1918","1618","2764","7490","1299","753","01/01/2013","12/31/2013"
"390050","ALLEGHENY GENERAL HOSPITAL","OP-26","2290","863","2672","2113","1013","409","1658","01/01/2013","12/31/2013"
"390052","CLEARFIELD HOSPITAL","OP-26","739","459","49","84","37","469","36","01/01/2013","12/31/2013"
"390056","J C BLAIR MEMORIAL HOSPITAL","OP-26","2182","201","0","80","4","135","6","01/01/2013","12/31/2013"
"390057","GRAND VIEW HOSPITAL","OP-26","1036","1520","85","352","201","399","203","01/01/2013","12/31/2013"
"390058","CARLISLE REGIONAL MEDICAL CENTER","OP-26","151","55","822","1401","2220","0","276","01/01/2013","12/31/2013"
"390061","LANCASTER REGIONAL MEDICAL CENTER","OP-26","67","250","26","122","37","33","128","01/01/2013","12/31/2013"
"390062","NASON HOSPITAL","OP-26","2369","579","567","470","343","83","38","01/01/2013","12/31/2013"
"390063","UPMC HAMOT HOSPITAL","OP-26","2180","0","359","680","2252","701","950","01/01/2013","12/31/2013"
"390065","GETTYSBURG HOSPITAL","OP-26","1888","637","123","258","43","98","140","01/01/2013","12/31/2013"
"390066","GOOD SAMARITAN HOSPITAL","OP-26","105","0","23","10","70","119","1655","01/01/2013","12/31/2013"
"390067","PINNACLE HEALTH HOSPITALS","OP-26","5786","0","97","1160","161","1041","1646","01/01/2013","12/31/2013"
"390068","HEART OF LANCASTER REGIONAL MEDICAL CENTER","OP-26","3","0","27","387","2021","92","28","01/01/2013","12/31/2013"
"390070","LOWER BUCKS HOSPITAL","OP-26","123","0","3","768","1424","102","42","01/01/2013","12/31/2013"
"390071","LOCK HAVEN HOSPITAL","OP-26","157","746","0","109","0","0","0","01/01/2013","12/31/2013"
"390072","BERWICK HOSPITAL CENTER","OP-26","0","0","0","0","36","95","27","01/01/2013","12/31/2013"
"390073","UPMC ALTOONA","OP-26","3316","808","12","1381","1072","923","836","01/01/2013","12/31/2013"
"390076","BRANDYWINE HOSPITAL","OP-26","983","0","351","1710","2269","102","156","01/01/2013","12/31/2013"
"390079","ROBERT PACKER HOSPITAL","OP-26","4893","2217","2093","2143","4748","1097","686","01/01/2013","12/31/2013"
"390080","JEANES HOSPITAL","OP-26","954","246","1928","824","198","565","370","01/01/2013","12/31/2013"
"390081","DELAWARE COUNTY MEMORIAL HOSPITAL","OP-26","1050","1184","1506","1006","2540","385","208","01/01/2013","12/31/2013"
"390084","SUNBURY COMMUNITY HOSPITAL","OP-26","778","46","239","92","402","15","43","01/01/2013","12/31/2013"
"390086","PENN HIGHLAND DUBOIS","OP-26","140","353","818","1504","1596","0","846","01/01/2013","12/31/2013"
"390090","WEST PENN HOSPITAL","OP-26","1254","269","1337","915","171","706","361","01/01/2013","12/31/2013"
"390091","UPMC NORTHWEST","OP-26","1591","327","171","986","1034","1165","196","01/01/2013","12/31/2013"
"390093","CLARION HOSPITAL","OP-26","981","93","170","119","148","288","52","01/01/2013","12/31/2013"
"390096","ST JOSEPH MEDICAL CENTER","OP-26","29","19","21","572","32","187","3","01/01/2013","12/31/2013"
"390097","HOLY REDEEMER HOSPITAL AND MEDICAL CENTER","OP-26","279","0","14","174","1667","567","65","01/01/2013","12/31/2013"
"390100","LANCASTER GENERAL HOSPITAL","OP-26","307","343","202","1289","68","246","3730","01/01/2013","12/31/2013"
"390101","MEMORIAL HOSPITAL","OP-26","1644","1282","24","88","35","235","239","01/01/2013","12/31/2013"
"390102","UPMC ST MARGARET","OP-26","18310","2467","426","6656","1440","677","503","01/01/2013","12/31/2013"
"390104","KANE COMMUNITY HOSPITAL","OP-26","646","107","0","336","54","107","0","01/01/2013","12/31/2013"
"390107","UPMC PASSAVANT","OP-26","14295","1263","381","2964","3501","1402","726","01/01/2013","12/31/2013"
"390110","CONEMAUGH VALLEY MEMORIAL HOSPITAL","OP-26","3708","52","4003","3234","2450","1118","1147","01/01/2013","12/31/2013"
"390111","HOSPITAL OF UNIV OF PENNSYLVANIA","OP-26","10634","0","64","74","318","2683","2194","01/01/2013","12/31/2013"
"390112","WINDBER HOSPITAL","OP-26","2168","542","36","148","11","138","46","01/01/2013","12/31/2013"
"390113","MEADVILLE MEDICAL CENTER","OP-26","2849","1107","148","437","44","305","109","01/01/2013","12/31/2013"
"390114","MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","OP-26","3391","0","14","81","228","1725","378","01/01/2013","12/31/2013"
"390115","ARIA HEALTH","OP-26","1957","480","2886","1638","208","941","546","01/01/2013","12/31/2013"
"390116","MERCY SUBURBAN HOSPITAL","OP-26","2941","0","1501","319","35","201","30","01/01/2013","12/31/2013"
"390117","UPMC BEDFORD MEMORIAL","OP-26","1909","328","1","121","783","525","26","01/01/2013","12/31/2013"
"390118","BRADFORD REGIONAL MEDICAL CENTER","OP-26","2326","156","0","160","24","265","89","01/01/2013","12/31/2013"
"390119","MOSES TAYLOR HOSPITAL","OP-26","64","0","403","13","321","14","215","01/01/2013","12/31/2013"
"390123","POTTSTOWN MEMORIAL MEDICAL CENTER","OP-26","1620","129","186","1680","1967","472","366","01/01/2013","12/31/2013"
"390125","WAYNE MEMORIAL HOSPITAL","OP-26","396","216","53","143","65","126","29","01/01/2013","12/31/2013"
"390127","PHOENIXVILLE HOSPITAL","OP-26","2186","751","2186","1403","67","297","248","01/01/2013","12/31/2013"
"390130","MINERS MEDICAL CENTER","OP-26","1105","179","0","102","215","135","0","01/01/2013","12/31/2013"
"390132","ST JOSEPH'S HOSPITAL","OP-26","48","0","0","36","0","0","0","01/01/2013","12/31/2013"
"390133","LEHIGH VALLEY HOSPITAL","OP-26","4460","962","661","1408","570","1544","376","01/01/2013","12/31/2013"
"390137","WILKES-BARRE GENERAL HOSPITAL","OP-26","1664","1","873","939","906","927","1254","01/01/2013","12/31/2013"
"390138","WAYNESBORO HOSPITAL","OP-26","1507","32","0","309","0","1","20","01/01/2013","12/31/2013"
"390139","BRYN MAWR HOSPITAL","OP-26","852","559","718","932","1324","387","408","01/01/2013","12/31/2013"
"390142","ALBERT EINSTEIN MEDICAL CENTER","OP-26","3724","448","3334","1520","3411","941","457","01/01/2013","12/31/2013"
"390145","EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL","OP-26","9453","91","181","2401","2704","475","640","01/01/2013","12/31/2013"
"390146","WARREN GENERAL HOSPITAL","OP-26","1402","65","40","399","496","582","167","01/01/2013","12/31/2013"
"390147","MONONGAHELA VALLEY HOSPITAL","OP-26","1559","66","665","872","1056","241","149","01/01/2013","12/31/2013"
"390150","SOUTHWEST REGIONAL MEDICAL CENTER","OP-26","546","97","93","93","14","370","9","01/01/2013","12/31/2013"
"390151","CHAMBERSBURG HOSPITAL","OP-26","480","0","946","1201","326","685","773","01/01/2013","12/31/2013"
"390153","PAOLI HOSPITAL","OP-26","1433","0","144","2261","664","437","391","01/01/2013","12/31/2013"
"390154","PENN HIGHLANDS ELK","OP-26","878","64","3","417","105","285","33","01/01/2013","12/31/2013"
"390156","MERCY FITZGERALD HOSPITAL","OP-26","6925","209","4406","914","317","320","638","01/01/2013","12/31/2013"
"390157","OHIO VALLEY GENERAL HOSPITAL","OP-26","811","585","596","248","4490","148","167","01/01/2013","12/31/2013"
"390160","CANONSBURG HOSPITAL","OP-26","1560","14","12","255","59","136","67","01/01/2013","12/31/2013"
"390162","EASTON HOSPITAL","OP-26","2242","19","205","700","3090","369","348","01/01/2013","12/31/2013"
"390163","ACMH HOSPITAL","OP-26","1590","431","1435","591","809","416","130","01/01/2013","12/31/2013"
"390164","UPMC PRESBYTERIAN SHADYSIDE","OP-26","19340","2668","4486","3703","3798","1724","2523","01/01/2013","12/31/2013"
"390168","BUTLER MEMORIAL HOSPITAL","OP-26","1343","15","114","599","58","494","159","01/01/2013","12/31/2013"
"390173","INDIANA REGIONAL MEDICAL CENTER","OP-26","1913","161","2306","725","3048","636","182","01/01/2013","12/31/2013"
"390174","THOMAS JEFFERSON UNIVERSITY HOSPITAL","OP-26","11547","52","1762","2860","1720","1647","1058","01/01/2013","12/31/2013"
"390178","UPMC HORIZON","OP-26","4533","412","63","1670","1454","968","224","01/01/2013","12/31/2013"
"390179","CHESTER COUNTY HOSPITAL","OP-26","993","0","55","1246","1762","538","641","01/01/2013","12/31/2013"
"390180","CROZER CHESTER MEDICAL CENTER","OP-26","4756","2657","4742","2903","3166","715","654","01/01/2013","12/31/2013"
"390183","ST LUKE'S MINERS MEMORIAL HOSPITAL","OP-26","432","0","6","480","940","193","28","01/01/2013","12/31/2013"
"390184","HIGHLANDS HOSPITAL","OP-26","651","255","195","31","10","14","17","01/01/2013","12/31/2013"
"390185","LEHIGH VALLEY HOSPITAL - HAZLETON","OP-26","1263","23","43","60","90","140","134","01/01/2013","12/31/2013"
"390192","TYLER MEMORIAL HOSPITAL","OP-26","301","14","35","62","8","1","0","01/01/2013","12/31/2013"
"390194","GNADEN HUETTEN MEMORIAL HOSPITAL","OP-26","193","0","30","150","9","34","28","01/01/2013","12/31/2013"
"390195","MAIN LINE HOSPITAL LANKENAU","OP-26","2038","407","1583","1149","356","556","631","01/01/2013","12/31/2013"
"390197","SACRED HEART HOSPITAL","OP-26","1200","355","467","405","71","181","114","01/01/2013","12/31/2013"
"390198","MILLCREEK COMMUNITY HOSPITAL","OP-26","1917","100","28","334","161","170","44","01/01/2013","12/31/2013"
"390199","PUNXSUTAWNEY AREA HOSPITAL","OP-26","809","173","325","145","29","172","36","01/01/2013","12/31/2013"
"390201","POCONO MEDICAL CENTER","OP-26","3099","53","103","438","362","346","511","01/01/2013","12/31/2013"
"390203","DOYLESTOWN HOSPITAL","OP-26","6606","563","1167","2562","2778","674","377","01/01/2013","12/31/2013"
"390204","NAZARETH HOSPITAL","OP-26","1168","3","1379","493","113","31","261","01/01/2013","12/31/2013"
"390211","SHARON REGIONAL HEALTH SYSTEM","OP-26","1935","358","212","738","32","323","168","01/01/2013","12/31/2013"
"390217","EXCELA HEALTH - FRICK HOSPITAL","OP-26","2849","100","5","26","9","91","31","01/01/2013","12/31/2013"
"390219","EXCELA HEALTH LATROBE HOSPITAL","OP-26","6608","718","1207","886","152","470","391","01/01/2013","12/31/2013"
"390220","JENNERSVILLE REGIONAL HOSPITAL","OP-26","1085","138","110","102","0","145","0","01/01/2013","12/31/2013"
"390222","RIDDLE MEMORIAL HOSPITAL","OP-26","763","1054","126","1149","200","434","132","01/01/2013","12/31/2013"
"390223","PENN PRESBYTERIAN MEDICAL CENTER","OP-26","2162","1070","305","1174","50","190","1106","01/01/2013","12/31/2013"
"390225","EPHRATA COMMUNITY HOSPITAL","OP-26","942","516","283","650","56","436","175","01/01/2013","12/31/2013"
"390226","PENNSYLVANIA HOSPITAL","OP-26","696","473","2805","1048","397","1061","848","01/01/2013","12/31/2013"
"390228","ST CLAIR MEMORIAL HOSPITAL","OP-26","7396","2286","1124","1860","819","643","319","01/01/2013","12/31/2013"
"390231","ABINGTON MEMORIAL HOSPITAL","OP-26","5635","0","210","1691","3849","1199","1091","01/01/2013","12/31/2013"
"390233","HANOVER HOSPITAL","OP-26","4215","0","22","341","36","333","117","01/01/2013","12/31/2013"
"390236","MEMORIAL HOSPITAL, INC  TOWANDA","OP-26","252","0","175","47","18","22","1","01/01/2013","12/31/2013"
"390237","REGIONAL HOSPITAL OF SCRANTON","OP-26","714","143","116","1128","6775","917","763","01/01/2013","12/31/2013"
"390256","MILTON S HERSHEY MEDICAL CENTER","OP-26","4064","1155","4052","8850","24704","1306","1550","01/01/2013","12/31/2013"
"390258","ST MARY MEDICAL CENTER","OP-26","1589","591","8592","3840","4689","31","2692","01/01/2013","12/31/2013"
"390263","LEHIGH VALLEY HOSPITAL - MUHLENBERG","OP-26","3140","0","65","402","456","477","465","01/01/2013","12/31/2013"
"390265","JEFFERSON HOSPITAL","OP-26","3424","99","297","1584","1041","581","649","01/01/2013","12/31/2013"
"390266","GROVE CITY MEDICAL CENTER","OP-26","1092","60","821","79","355","15","105","01/01/2013","12/31/2013"
"390267","FORBES HOSPITAL","OP-26","2798","628","75","792","369","785","631","01/01/2013","12/31/2013"
"390268","MOUNT NITTANY MEDICAL CENTER","OP-26","3858","1822","1247","1426","992","653","401","01/01/2013","12/31/2013"
"390270","GEISINGER WYOMING VALLEY MEDICAL CENTER","OP-26","5535","856","5486","7154","16945","1426","1740","01/01/2013","12/31/2013"
"390272","VALLEY FORGE MEDICAL CENTER AND HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"390278","EAGLEVILLE HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"390290","HAHNEMANN UNIVERSITY HOSPITAL","OP-26","3107","295","601","694","1212","759","775","01/01/2013","12/31/2013"
"390304","ROXBOROUGH MEMORIAL HOSPITAL","OP-26","410","178","17","870","2548","40","46","01/01/2013","12/31/2013"
"390307","EDGEWOOD SURGICAL HOSPITAL","OP-26","627","1581","0","740","0","87","0","01/01/2013","12/31/2013"
"390312","EASTERN REGIONAL MEDICAL CENTER","OP-26","272","0","4","1","29","22","348","01/01/2013","12/31/2013"
"390314","COORDINATED HEALTH ORTHOPEDIC HOSPITAL","OP-26","374","364","0","3057","0","68","8","01/01/2013","12/31/2013"
"390316","SURGICAL INSTITUTE OF READING","OP-26","331","0","849","130","39","130","0","01/01/2013","12/31/2013"
"390321","SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH","OP-26","0","161","0","1729","0","143","1","01/01/2013","12/31/2013"
"390322","ROTHMAN OTHOPAEDIC SPECIALTY HOSPITAL","OP-26","0","0","0","1718","0","0","0","01/01/2013","12/31/2013"
"390323","ADVANCED SURGICAL HOSPITAL","OP-26","1","293","693","1065","3","0","0","01/01/2013","12/31/2013"
"390324","PHYSICIANS CARE SURGICAL HOSPITAL","OP-26","48","1243","6","501","0","1","0","01/01/2013","12/31/2013"
"390325","OSS ORTHOPAEDIC HOSPITAL","OP-26","0","0","0","2342","0","0","0","01/01/2013","12/31/2013"
"390326","ST LUKE'S HOSPITAL - ANDERSON CAMPUS","OP-26","865","1","535","824","1147","175","171","01/01/2013","12/31/2013"
"390327","WELLSPAN SURGERY AND REHABILITATION HOSPITAL","OP-26","0","0","190","295","20","0","0","01/01/2013","12/31/2013"
"390328","UPMC EAST","OP-26","1665","0","121","960","1324","341","238","01/01/2013","12/31/2013"
"390329","EINSTEIN MEDICAL CENTER MONTGOMERY","OP-26","1167","70","997","683","1462","255","453","01/01/2013","12/31/2013"
"391300","JERSEY SHORE HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391301","MUNCY VALLEY HOSPITAL","OP-26","1502","471","0","127","20","0","3","01/01/2013","12/31/2013"
"391302","DLP CONEMAUGH MEYERSDALE MEDICAL CENTER LLC","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391303","FULTON COUNTY MEDICAL CENTER","OP-26","424","343","41","138","41","31","0","01/01/2013","12/31/2013"
"391304","BUCKTAIL MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391305","TROY COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391306","ENDLESS MOUNTAINS HEALTH SYSTEMS","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391307","TYRONE HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391308","CORRY MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391309","BARNES-KASSON COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391312","PENN HIGHLANDS BROOKVILLE","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"391313","CHARLES COLE MEMORIAL HOSPITAL","OP-26","1320","246","952","498","29","82","34","01/01/2013","12/31/2013"
"410001","MEMORIAL HOSPITAL OF RHODE ISLAND","OP-26","1498","147","1747","472","229","173","165","01/01/2013","12/31/2013"
"410004","ROGER WILLIAMS MEDICAL CENTER","OP-26","6736","313","45","639","726","251","24","01/01/2013","12/31/2013"
"410005","OUR LADY OF FATIMA HOSPITAL","OP-26","4666","540","170","219","43","776","67","01/01/2013","12/31/2013"
"410006","NEWPORT HOSPITAL","OP-26","1443","170","3","701","885","166","125","01/01/2013","12/31/2013"
"410007","RHODE ISLAND HOSPITAL","OP-26","6713","423","1126","1707","1667","1025","646","01/01/2013","12/31/2013"
"410008","SOUTH COUNTY HOSPITAL INC","OP-26","2761","135","166","1007","850","164","167","01/01/2013","12/31/2013"
"410009","KENT COUNTY MEMORIAL HOSPITAL","OP-26","5107","35","865","2614","3869","711","414","01/01/2013","12/31/2013"
"410010","WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND","OP-26","2057","0","1524","19","205","2722","103","01/01/2013","12/31/2013"
"410011","LANDMARK MEDICAL CENTER,  INC","OP-26","1578","124","65","175","0","123","194","01/01/2013","12/31/2013"
"410012","MIRIAM HOSPITAL","OP-26","2680","719","486","923","244","783","565","01/01/2013","12/31/2013"
"410013","WESTERLY HOSPITAL","OP-26","3710","174","2076","502","995","316","170","01/01/2013","12/31/2013"
"420002","PIEDMONT MEDICAL CENTER","OP-26","1274","0","1670","1368","2368","402","553","01/01/2013","12/31/2013"
"420004","MUSC MEDICAL CENTER","OP-26","6931","2301","2757","1898","11185","1977","1947","01/01/2013","12/31/2013"
"420005","MCLEOD MEDICAL CENTER - DILLON","OP-26","198","0","16","91","50","37","17","01/01/2013","12/31/2013"
"420007","SPARTANBURG REGIONAL MEDICAL CENTER","OP-26","5079","0","563","417","1190","356","1451","01/01/2013","12/31/2013"
"420009","GHS OCONEE MEMORIAL  HOSPITAL","OP-26","2469","0","2667","597","2554","485","474","01/01/2013","12/31/2013"
"420010","CAROLINA PINES REGIONAL MEDICAL CENTER","OP-26","24","0","664","376","600","57","58","01/01/2013","12/31/2013"
"420011","CANNON MEMORIAL HOSPITAL","OP-26","216","0","33","44","42","0","6","01/01/2013","12/31/2013"
"420015","PALMETTO HEALTH BAPTIST EASLEY","OP-26","1099","0","77","170","26","88","85","01/01/2013","12/31/2013"
"420016","SOUTHERN PALMETTO HOSPITAL","OP-26","28","0","3","0","38","40","0","01/01/2013","12/31/2013"
"420018","PALMETTO HEALTH RICHLAND","OP-26","2214","168","449","1420","534","252","1638","01/01/2013","12/31/2013"
"420019","CHESTER REGIONAL MEDICAL CENTER","OP-26","2","0","39","21","6","0","2","01/01/2013","12/31/2013"
"420020","GEORGETOWN MEMORIAL HOSPITAL","OP-26","1128","0","2091","749","287","244","387","01/01/2013","12/31/2013"
"420023","ST FRANCIS-DOWNTOWN","OP-26","2517","52","1154","2070","135","1109","282","01/01/2013","12/31/2013"
"420026","SISTERS OF CHARITY PROVIDENCE HOSPITALS","OP-26","976","646","242","1303","2249","0","1528","01/01/2013","12/31/2013"
"420027","ANMED HEALTH","OP-26","3286","0","2","182","161","361","677","01/01/2013","12/31/2013"
"420030","COLLETON MEDICAL CENTER","OP-26","1176","0","41","439","2220","17","110","01/01/2013","12/31/2013"
"420033","GHS GREER MEMORIAL HOSPITAL","OP-26","2888","0","3","249","11","318","24","01/01/2013","12/31/2013"
"420036","SPRINGS MEMORIAL HOSPITAL","OP-26","463","1163","72","203","75","295","66","01/01/2013","12/31/2013"
"420037","GHS-HILLCREST MEMORIAL HOSPITAL","OP-26","1123","0","34","371","16","2","8","01/01/2013","12/31/2013"
"420038","GHS LAURENS COUNTY MEMORIAL HOSPITAL","OP-26","546","0","49","209","19","29","9","01/01/2013","12/31/2013"
"420039","WALLACE THOMSON HOSPITAL","OP-26","281","192","746","114","15","10","1","01/01/2013","12/31/2013"
"420043","NOVANT HEALTH GAFFNEY MEDICAL CENTER","OP-26","278","362","90","42","48","13","8","01/01/2013","12/31/2013"
"420048","KERSHAW HEALTH","OP-26","95","275","78","258","20","141","117","01/01/2013","12/31/2013"
"420049","CONWAY MEDICAL CENTER","OP-26","6519","91","100","2025","2259","1403","923","01/01/2013","12/31/2013"
"420051","MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","OP-26","3785","16","433","839","180","982","1592","01/01/2013","12/31/2013"
"420053","NEWBERRY COUNTY MEMORIAL HOSPITAL","OP-26","1361","0","112","492","2359","62","81","01/01/2013","12/31/2013"
"420054","MARLBORO PARK HOSPITAL","OP-26","132","0","6","121","458","5","4","01/01/2013","12/31/2013"
"420055","CAROLINAS HOSPITAL SYSTEM MARION","OP-26","172","0","19","417","1409","385","1","01/01/2013","12/31/2013"
"420057","MCLEOD MEDICAL CENTER DARLINGTON","OP-26","104","0","8","0","12","0","342","01/01/2013","12/31/2013"
"420062","CHESTERFIELD GENERAL HOSPITAL","OP-26","603","203","0","1","9","21","4","01/01/2013","12/31/2013"
"420065","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","OP-26","1637","0","5006","647","223","577","299","01/01/2013","12/31/2013"
"420066","LAKE CITY COMMUNITY HOSPITAL","OP-26","497","0","0","616","252","3","0","01/01/2013","12/31/2013"
"420067","BEAUFORT COUNTY MEMORIAL HOSPITAL","OP-26","2314","1","86","535","269","819","918","01/01/2013","12/31/2013"
"420068","TRMC OF ORANGEBURG & CALHOUN","OP-26","1360","1097","84","63","40","189","376","01/01/2013","12/31/2013"
"420069","CLARENDON MEMORIAL HOSPITAL","OP-26","1306","429","0","74","43","26","35","01/01/2013","12/31/2013"
"420070","TUOMEY HEALTHCARE SYSTEM","OP-26","2120","16","1952","1116","4514","202","199","01/01/2013","12/31/2013"
"420071","SELF REGIONAL HEALTHCARE","OP-26","723","4","247","594","303","793","675","01/01/2013","12/31/2013"
"420072","HAMPTON REGIONAL MEDICAL CENTER","OP-26","118","149","22","52","2","0","4","01/01/2013","12/31/2013"
"420073","LEXINGTON MEDICAL CENTER","OP-26","2294","0","841","1185","327","1149","958","01/01/2013","12/31/2013"
"420078","GHS GREENVILLE MEMORIAL HOSPITAL","OP-26","6604","606","2242","183","454","1731","2167","01/01/2013","12/31/2013"
"420079","TRIDENT MEDICAL CENTER","OP-26","5335","0","368","1011","4936","587","876","01/01/2013","12/31/2013"
"420080","HILTON HEAD REGIONAL MEDICAL CENTER","OP-26","730","2","78","549","1109","202","145","01/01/2013","12/31/2013"
"420082","AIKEN REGIONAL MEDICAL CENTER","OP-26","1552","3","25","122","28","489","327","01/01/2013","12/31/2013"
"420083","MARY BLACK MEMORIAL HOSPITAL","OP-26","3395","585","93","220","47","122","54","01/01/2013","12/31/2013"
"420085","GRAND STRAND REGIONAL MEDICAL CENTER","OP-26","1666","0","129","97","268","154","869","01/01/2013","12/31/2013"
"420086","PALMETTO HEALTH BAPTIST","OP-26","1696","34","1143","902","1655","1748","526","01/01/2013","12/31/2013"
"420087","ROPER HOSPITAL","OP-26","1572","78","1513","2200","434","609","1061","01/01/2013","12/31/2013"
"420089","EAST COOPER MEDICAL CENTER","OP-26","236","240","920","1207","2161","232","33","01/01/2013","12/31/2013"
"420091","CAROLINAS HOSPITAL SYSTEM","OP-26","3012","0","477","995","1920","387","301","01/01/2013","12/31/2013"
"420098","WACCAMAW COMMUNITY HOSPITAL","OP-26","1530","775","2729","914","1281","202","117","01/01/2013","12/31/2013"
"420101","COASTAL CAROLINA HOSPITAL","OP-26","680","39","25","700","1495","186","29","01/01/2013","12/31/2013"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","OP-26","1977","0","2384","1247","161","63","26","01/01/2013","12/31/2013"
"420103","VILLAGE HOSPITAL","OP-26","148","0","395","178","12","7","4","01/01/2013","12/31/2013"
"420104","MOUNT PLEASANT HOSPITAL","OP-26","367","0","84","538","77","78","40","01/01/2013","12/31/2013"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","OP-26","1649","356","215","331","55","896","70","01/01/2013","12/31/2013"
"420106","PALMETTO HEALTH BAPTIST PARKRIDGE","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"421301","ABBEVILLE AREA MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"430005","PRAIRIE LAKES HEALTHCARE SYSTEM, INC","OP-26","626","621","112","468","26","502","244","01/01/2013","12/31/2013"
"430008","BROOKINGS HEALTH SYSTEM","OP-26","304","329","19","56","65","23","0","01/01/2013","12/31/2013"
"430012","AVERA SACRED HEART HOSPITAL","OP-26","642","238","544","146","261","252","228","01/01/2013","12/31/2013"
"430013","AVERA QUEEN OF PEACE","OP-26","869","509","472","1007","560","243","108","01/01/2013","12/31/2013"
"430014","AVERA ST LUKES","OP-26","424","6","319","859","1460","223","363","01/01/2013","12/31/2013"
"430015","AVERA ST MARY'S HOSPITAL","OP-26","663","286","546","1574","1019","330","35","01/01/2013","12/31/2013"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","OP-26","6599","148","3363","2394","2014","534","1074","01/01/2013","12/31/2013"
"430027","SANFORD USD MEDICAL CENTER","OP-26","9860","1036","4433","9146","54214","1045","1907","01/01/2013","12/31/2013"
"430048","SPEARFISH REGIONAL HOSPITAL","OP-26","112","0","70","337","35","14","27","01/01/2013","12/31/2013"
"430077","RAPID CITY REGIONAL HOSPITAL","OP-26","0","5","23","363","37","645","688","01/01/2013","12/31/2013"
"430084","PHS INDIAN HOSPITAL AT ROSEBUD","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"430089","SIOUXLAND SURGERY CENTER LIMITED PARTNERSHIP","OP-26","796","467","6201","1011","23","94","69","01/01/2013","12/31/2013"
"430090","SIOUX FALLS SPECIALTY HOSPITAL","OP-26","312","43","1163","117","21","136","0","01/01/2013","12/31/2013"
"430091","BLACK HILLS SURGICAL HOSPITAL LLP","OP-26","60","390","1990","1547","24","57","7","01/01/2013","12/31/2013"
"430092","DAKOTA PLAINS SURGICAL CENTER LLP","OP-26","0","0","188","755","0","0","0","01/01/2013","12/31/2013"
"430093","SAME DAY SURGERY CENTER LLC","OP-26","56","97","3","21","18","75","93","01/01/2013","12/31/2013"
"430095","AVERA HEART HOSPITAL OF SOUTH DAKOTA","OP-26","5","0","0","25","12","0","946","01/01/2013","12/31/2013"
