time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-01-17T22:28:57.070Z,-22.9074,-112.0348,10,4.7,mb,,137,37.4,0.53,us,usb000timc,2015-04-20T16:05:33.040Z,"Easter Island region",earthquake
2015-01-17T20:40:54.660Z,-17.8912,39.4655,10,4.2,mb,,126,7.37,0.82,us,usb000timq,2015-04-20T15:34:59.040Z,"189km SSW of Antonio Enes, Mozambique",earthquake
2015-01-17T20:18:28.000Z,-12.17,-76.09,121,4.3,ml,,,,1.26,us,usc000tsz0,2015-04-20T15:34:59.040Z,"48km SE of Matucana, Peru",earthquake
2015-01-17T19:50:35.730Z,2.6379,127.1684,93.26,4.1,mb,,149,1.864,0.82,us,usb000timf,2015-04-20T15:34:59.040Z,"137km NW of Tobelo, Indonesia",earthquake
2015-01-17T19:39:43.880Z,2.6656,95.636,30.19,4.2,mb,,204,2.363,0.39,us,usc000tgtc,2015-04-20T15:34:59.040Z,"85km WNW of Sinabang, Indonesia",earthquake
2015-01-17T18:54:44.800Z,-56.9058,-150.8293,14.83,4.6,mb,,162,26.699,0.97,us,usb000tima,2015-04-20T15:34:59.040Z,"Pacific-Antarctic Ridge",earthquake
2015-01-17T18:41:42.770Z,-22.237,-63.1461,557.17,5.6,mww,,26,5.347,1.15,us,usc000tgsw,2015-04-20T15:34:59.040Z,"59km ESE of Yacuiba, Bolivia",earthquake
2015-01-17T18:40:03.580Z,23.1966,120.5116,15.98,4.4,mb,,67,0.645,0.98,us,usb000timj,2015-04-20T15:34:59.040Z,"9km NNE of Yujing, Taiwan",earthquake
2015-01-17T18:35:53.010Z,27.1128,140.2506,395.54,4.3,mb,,38,1.724,0.87,us,usc000tgsz,2015-04-20T15:34:58.040Z,"194km W of Chichi-shima, Japan",earthquake
2015-01-17T18:17:37.100Z,37.3677,142.0544,34.91,4.7,mb,,90,1.122,1.1,us,usc000tgsf,2015-04-20T15:34:58.040Z,"94km E of Namie, Japan",earthquake
2015-01-17T17:47:26.100Z,36.2888,-96.8061,5,3.1,mb_lg,,64,,0.72,us,usc000tgs3,2015-04-20T15:34:58.040Z,"5km S of Pawnee, Oklahoma",earthquake
2015-01-17T17:47:08.300Z,43.6308,-105.3182,0,3.2,ml,,121,1.049,1.39,us,usb000timx,2015-04-20T16:05:33.040Z,"Wyoming",mining explosion
2015-01-17T17:02:05.250Z,-9.4204,158.4902,42.08,4.6,mb,,66,1.438,0.75,us,usb000timn,2015-04-20T15:34:58.040Z,"160km W of Honiara, Solomon Islands",earthquake
2015-01-17T16:07:40.440Z,0.4514,125.3455,62.24,4.8,mb,,40,2.046,1.27,us,usc000tgru,2015-04-20T15:34:58.040Z,"105km SSE of Tondano, Indonesia",earthquake
2015-01-17T15:48:55.320Z,-19.9767,-68.0595,197.88,4.6,mb,,63,1.041,1.18,us,usc000tgrr,2015-04-20T15:34:58.040Z,"123km WNW of Colchani, Bolivia",earthquake
2015-01-17T15:02:42.080Z,-19.7919,-178.0276,451.22,4.1,mb,,134,4.235,0.35,us,usb000timd,2015-04-20T15:34:58.040Z,"118km NE of Ndoi Island, Fiji",earthquake
2015-01-17T14:26:03.000Z,-24.257,-67.165,179,4.4,mb,,,,1.03,us,usc000tgrc,2015-04-20T15:34:58.040Z,"86km W of San Antonio de los Cobres, Argentina",earthquake
2015-01-17T12:07:48.180Z,-20.2799,-177.9224,533.7,4.5,mb,,123,4.566,0.72,us,usc000tgqs,2015-04-20T15:34:58.040Z,"90km ENE of Ndoi Island, Fiji",earthquake
2015-01-17T11:42:07.700Z,30.771,51.619,8,4.4,mb,,,,0.93,us,usc000tgqm,2015-04-20T15:34:57.040Z,"11km NNE of Yasuj, Iran",earthquake
2015-01-17T11:35:29.320Z,-4.5067,102.7359,67.43,4.6,mb,,92,0.262,1.01,us,usc000tgqz,2015-04-20T15:34:57.040Z,"80km SW of Pagaralam, Indonesia",earthquake
2015-01-17T10:21:25.000Z,50.1542,-179.7749,29.4,3.1,ml,,,,0.47,us,usb000tirp,2015-04-20T15:34:57.040Z,"131km SSW of Amatignak Island, Alaska",earthquake
2015-01-17T10:10:20.460Z,-17.9098,167.6375,10,4.8,mb,,98,2.483,0.82,us,usc000tgqe,2015-04-20T15:34:57.040Z,"75km WSW of Port-Vila, Vanuatu",earthquake
2015-01-17T10:00:18.700Z,-18.0165,167.7272,10,4.8,mb,,85,2.603,0.69,us,usc000tgqh,2015-04-20T15:34:57.040Z,"70km WSW of Port-Vila, Vanuatu",earthquake
2015-01-17T09:57:17.890Z,-17.953,167.5865,10,4.8,mb,,118,2.518,0.79,us,usc000tgqb,2015-04-20T15:34:57.040Z,"81km WSW of Port-Vila, Vanuatu",earthquake
2015-01-17T09:52:29.440Z,6.8908,-82.4016,10,4.5,mb,,263,3.4,0.32,us,usb000timl,2015-04-20T15:34:57.040Z,"136km SSE of Punta de Burica, Panama",earthquake
2015-01-17T09:36:47.000Z,51.617,-175.3248,28.7,4.4,mb,,,,1.06,us,usc000tgq5,2015-04-20T15:34:57.040Z,"96km ESE of Adak, Alaska",earthquake
2015-01-17T09:24:40.000Z,63.5487,-147.3784,68.5,3,ml,,,,0.56,ak,ak11487521,2015-04-20T15:34:56.040Z,"80km ENE of Cantwell, Alaska",earthquake
2015-01-17T09:07:50.910Z,-24.0737,-66.9203,168.82,4.6,mb,,54,2.337,1.18,us,usc000tgq2,2015-04-20T15:34:56.040Z,"63km WNW of San Antonio de los Cobres, Argentina",earthquake
2015-01-17T08:29:36.020Z,-16.1331,-173.8273,94.9,4.6,mb,,67,7.934,0.8,us,usc000tgpz,2015-04-20T15:34:56.040Z,"21km SSW of Hihifo, Tonga",earthquake
2015-01-17T08:24:06.260Z,-6.5138,105.3183,79.88,4.3,mb,,187,2.301,0.67,us,usb000timi,2015-04-20T15:34:56.040Z,"38km WNW of Karangbolong, Indonesia",earthquake
2015-01-17T07:56:18.520Z,-23.0271,-112.1349,10,4.8,mb,,94,4.806,0.54,us,usc000tgps,2015-04-20T15:34:56.040Z,"Easter Island region",earthquake
2015-01-17T07:22:28.000Z,54.0056,-164.8817,72,3.3,ml,,,,0.4,us,usb000tir9,2015-04-20T15:34:56.040Z,"60km ESE of Akutan, Alaska",earthquake
2015-01-17T06:33:41.400Z,36.603,-98.2171,5,3.4,mb_lg,,120,,0.61,us,usc000tgpe,2015-04-20T15:34:56.040Z,"7km NE of Helena, Oklahoma",earthquake
2015-01-17T05:09:21.120Z,13.9467,120.641,145.98,5.3,mb,,40,8.965,0.77,us,usc000tgpb,2015-04-20T15:34:55.040Z,"1km S of Binubusan, Philippines",earthquake
2015-01-17T05:00:34.640Z,-3.0927,130.1604,48.26,4.5,mb,,75,2.092,0.23,us,usc000tgp9,2015-04-20T15:34:55.040Z,"140km E of Amahai, Indonesia",earthquake
2015-01-17T04:37:46.900Z,30.442,50.742,15.3,4.1,mb,,,,1.16,us,usc000tgp6,2015-04-20T15:34:55.040Z,"10km NNW of Do Gonbadan, Iran",earthquake
2015-01-17T03:58:03.400Z,-20.1296,-177.6742,416.69,4.4,mb,,53,4.688,0.62,us,usc000tgp0,2015-04-20T15:34:55.040Z,"121km ENE of Ndoi Island, Fiji",earthquake
2015-01-17T03:34:35.110Z,-1.4686,122.4799,193.45,4,mb,,108,0.514,1.41,us,usb000timh,2015-04-20T15:34:55.040Z,"66km SSW of Luwuk, Indonesia",earthquake
2015-01-17T03:00:46.790Z,15.7438,-94.5957,39.31,4.1,mb,,158,1.326,1.29,us,usc000tgnx,2015-04-20T15:34:55.040Z,"54km S of San Francisco del Mar, Mexico",earthquake
2015-01-17T01:59:42.500Z,35.047,26.686,0,4.1,mb,,,,1.59,us,usc000tgnu,2015-04-20T15:34:55.040Z,"43km ESE of Palaikastron, Greece",earthquake
2015-01-17T01:04:17.100Z,36.93,-98.0313,5,3.2,ml,,110,,0.44,us,usc000tgns,2015-04-20T15:34:55.040Z,"24km S of Anthony, Kansas",earthquake
2015-01-17T00:42:34.970Z,39.8848,30.3955,5.5,4.3,mb,,,,0.93,us,usc000tgnq,2015-04-20T15:34:54.040Z,"16km NW of Eskisehir, Turkey",earthquake
2015-01-17T00:02:51.110Z,9.706,123.8793,85.3,4.4,mb,,108,3.112,0.7,us,usb000tim9,2015-04-20T15:34:54.040Z,"1km ENE of La Paz, Philippines",earthquake
2015-01-16T23:55:52.950Z,-7.4737,128.451,134.02,4.3,mb,,75,4.717,0.86,us,usc000tgnh,2015-04-20T15:34:54.040Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-01-16T22:57:52.420Z,-9.5877,117.7646,65.45,4.1,mb,,87,3.737,0.97,us,usc000tj6b,2015-04-20T15:34:54.040Z,"86km S of Pisangkemeng, Indonesia",earthquake
2015-01-16T22:29:34.000Z,36.6032,-97.6125,5.645,3.4,ml,,64,,0.63,us,usc000tgmg,2015-04-20T15:34:54.040Z,"25km SSE of Medford, Oklahoma",earthquake
2015-01-16T22:15:12.200Z,-29.8456,-177.2411,51.5,4.2,mb,,253,0.847,1.23,us,usc000tj68,2015-04-20T15:34:54.040Z,"90km SE of Raoul Island, New Zealand",earthquake
2015-01-16T22:00:39.660Z,-38.0955,-93.7032,10,4.7,mb,,40,12.854,0.65,us,usc000tgma,2015-04-20T15:34:54.040Z,"West Chile Rise",earthquake
2015-01-16T21:57:00.070Z,12.8857,123.5939,91.54,4.2,mb,,122,2.853,1.13,us,usc000tj67,2015-04-20T15:34:53.040Z,"2km S of Donsol, Philippines",earthquake
2015-01-16T20:43:40.020Z,-7.4024,106.2154,49.91,4.4,mb,,114,1.502,1.23,us,usc000tgkm,2015-04-20T15:34:53.040Z,"25km WSW of Gunungbatu, Indonesia",earthquake
2015-01-16T20:34:56.260Z,17.6864,148.1551,35.28,4.3,mb,,108,5.159,0.31,us,usc000tj66,2015-04-20T15:34:53.040Z,"256km E of Pagan, Northern Mariana Islands",earthquake
2015-01-16T20:17:44.960Z,-21.0143,-177.8631,440.34,4.1,mb,,157,5.043,0.82,us,usc000tj65,2015-04-20T15:34:53.040Z,"95km ESE of Ndoi Island, Fiji",earthquake
2015-01-16T20:04:26.990Z,43.8108,-105.3711,0,3.3,ml,,50,1.012,0.7,us,usc000tgk3,2015-04-20T16:05:33.040Z,"Wyoming",mining explosion
2015-01-16T19:46:17.670Z,14.7549,-94.2088,29.9,4.2,mb,,193,1.343,1.2,us,usc000tj69,2015-04-20T15:34:53.040Z,"142km SSW of Tres Picos, Mexico",earthquake
2015-01-16T19:24:31.824Z,41.9032,-119.6358,7.4827,3.02,ml,7,120.94,0.128,0.2119,nn,nn00477529,2015-04-20T15:34:53.040Z,"66km ESE of Lakeview, Oregon",earthquake
2015-01-16T19:12:15.070Z,24.4663,121.9704,31.46,4.4,mwr,,25,0.449,0.92,us,usc000tgjl,2015-04-20T15:34:52.040Z,"19km SE of Su'ao, Taiwan",earthquake
2015-01-16T19:07:33.580Z,-8.0793,121.9852,210.22,4.1,mb,,60,0.606,1.11,us,usc000tj63,2015-04-20T15:34:52.040Z,"47km N of Kotabaru, Indonesia",earthquake
2015-01-16T18:43:42.200Z,43.5653,-105.3244,0,3.3,ml,,40,1.085,0.85,us,usc000tgj8,2015-04-20T16:05:33.040Z,"Wyoming",mining explosion
2015-01-16T18:28:44.000Z,55.7294,-161.8864,159.6,3.3,ml,,,,0.49,us,usc000tgli,2015-04-20T15:34:52.040Z,"80km NE of Cold Bay, Alaska",earthquake
2015-01-16T17:47:45.710Z,-5.1148,151.6489,120.71,4.5,mb,,66,1.051,1.08,us,usc000tj5y,2015-04-20T15:34:52.040Z,"108km SW of Kokopo, Papua New Guinea",earthquake
2015-01-16T17:38:22.080Z,64.6132,-17.3089,8.36,4.7,mb,,96,1.732,0.76,us,usc000tghi,2015-04-20T15:34:52.040Z,"108km WNW of Hofn, Iceland",earthquake
2015-01-16T17:15:47.520Z,-4.6931,151.8134,169.55,5,mb,,71,0.608,1.02,us,usc000tgh6,2015-04-20T15:34:52.040Z,"62km SW of Kokopo, Papua New Guinea",earthquake
2015-01-16T16:42:46.840Z,13.6645,145.3493,56.37,4.4,mb,,105,0.473,0.73,us,usc000tj64,2015-04-20T15:34:52.040Z,"51km ENE of Yigo Village, Guam",earthquake
2015-01-16T14:46:21.050Z,-34.8104,-66.316,11.57,3.9,mb,,220,3.674,0.66,us,usc000tj5w,2015-04-20T15:34:51.040Z,"50km NW of Union, Argentina",earthquake
2015-01-16T14:16:34.890Z,-5.4209,147.6635,109.78,4.2,mb,,155,3.368,1.15,us,usc000tj5u,2015-04-20T15:34:51.040Z,"132km N of Finschhafen, Papua New Guinea",earthquake
2015-01-16T13:54:11.100Z,-31.9731,57.8175,10,4.8,mb,,100,15.15,0.7,us,usc000tj5t,2015-04-20T15:34:51.040Z,"Southwest Indian Ridge",earthquake
2015-01-16T13:41:31.600Z,36.4888,-99.0853,7.684,3.1,ml,,197,,0.49,us,usc000tgdp,2015-04-20T15:34:51.040Z,"12km ENE of Mooreland, Oklahoma",earthquake
2015-01-16T13:05:28.720Z,49.4297,-66.7949,18,4.1,mb,,,,0.82,us,usc000tgdg,2015-04-20T15:34:51.040Z,"37km NNW of Cap-Chat, Canada",earthquake
2015-01-16T12:04:29.280Z,-18.2548,-177.8457,576.21,4.4,mb,,135,3.936,0.72,us,usc000tj5p,2015-04-20T15:34:50.040Z,"279km NNE of Ndoi Island, Fiji",earthquake
2015-01-16T11:39:23.460Z,-3.3787,-79.9723,79.03,5.1,mb,,43,3.9,1.03,us,usc000tgde,2015-04-20T15:34:50.040Z,"7km N of Santa Rosa, Ecuador",earthquake
2015-01-16T11:18:19.000Z,53.3207,-170.0139,215.7,3.1,ml,,,,0.37,us,usb000tiff,2015-04-20T15:34:50.040Z,"87km WNW of Nikolski, Alaska",earthquake
2015-01-16T11:01:57.990Z,-5.1246,151.6776,91.01,4.1,mb,,100,1.046,0.71,us,usc000tj5n,2015-04-20T15:34:50.040Z,"107km SW of Kokopo, Papua New Guinea",earthquake
2015-01-16T10:00:15.860Z,-41.108,174.3959,76.2,4.5,mb,,61,0.307,0.81,us,usc000tgd6,2015-04-20T15:34:50.040Z,"34km NW of Karori, New Zealand",earthquake
2015-01-16T09:14:24.140Z,-4.3947,144.6261,76.31,4.2,mb,,121,4.337,0.75,us,usc000tj5j,2015-04-20T15:34:50.040Z,"72km ESE of Angoram, Papua New Guinea",earthquake
2015-01-16T07:48:11.510Z,24.1792,125.1201,107.01,4.3,mb,,135,1.945,0.61,us,usc000tj5i,2015-04-20T15:34:49.040Z,"70km SSW of Hirara, Japan",earthquake
2015-01-16T07:45:06.320Z,26.1757,124.8179,178.66,4.5,mb,,53,2.359,0.55,us,usc000tgct,2015-04-20T15:34:49.040Z,"159km NNW of Hirara, Japan",earthquake
2015-01-16T07:13:16.360Z,-17.8523,167.624,8.3,5,mb,,69,2.425,1.13,us,usc000tgci,2015-04-20T15:34:49.040Z,"75km W of Port-Vila, Vanuatu",earthquake
2015-01-16T06:53:31.300Z,36.9377,-97.9071,4.546,3,ml,,55,,0.58,us,usc000tgce,2015-04-20T15:34:49.040Z,"21km NW of Medford, Oklahoma",earthquake
2015-01-16T06:32:51.000Z,38.029,23.761,11.6,3.3,ml,,,,0.28,us,usc000th0q,2015-04-20T15:34:49.040Z,"1km ESE of Nea Ionia, Greece",earthquake
2015-01-16T06:22:50.200Z,14.496,-92.5939,63,4.2,mb,,,,1.45,us,usc000tgcb,2015-04-20T15:34:49.040Z,"31km SW of Puerto Madero, Mexico",earthquake
2015-01-16T04:33:17.410Z,28.3776,142.8201,31.84,4.3,mb,,138,1.395,1.01,us,usc000tj5l,2015-04-20T15:34:48.040Z,"155km NNE of Chichi-shima, Japan",earthquake
2015-01-16T03:58:19.400Z,35.8155,-97.4399,6,3.1,mb_lg,,101,,0.6,us,usc000tgbn,2015-04-20T15:34:48.040Z,"7km S of Guthrie, Oklahoma",earthquake
2015-01-16T03:26:23.920Z,-19.0101,-175.4961,205.24,4.4,mb,,105,5.268,1.12,us,usc000tj5b,2015-04-20T15:34:48.040Z,"148km NW of Pangai, Tonga",earthquake
2015-01-16T02:44:46.870Z,52.6047,-168.1043,10,4.4,mb,,67,0.586,1.39,us,usc000tgbk,2015-04-20T15:34:48.040Z,"63km SE of Nikolski, Alaska",earthquake
2015-01-16T02:24:33.930Z,24.1521,126.8023,10,4.5,mb,,103,3.472,0.96,us,usc000tgbi,2015-04-20T15:34:48.040Z,"169km ESE of Hirara, Japan",earthquake
2015-01-16T01:43:44.250Z,17.6656,148.1362,35.37,4.1,mb,,106,5.131,0.63,us,usc000tj5a,2015-04-20T15:34:48.040Z,"255km E of Pagan, Northern Mariana Islands",earthquake
2015-01-16T00:32:25.980Z,-9.101,109.7771,54.22,4.2,mb,,71,1.392,0.43,us,usc000tj5e,2015-04-20T15:34:48.040Z,"138km SSW of Bambanglipuro, Indonesia",earthquake
2015-01-16T00:02:48.120Z,-23.3845,-177.2603,201.17,4.5,mb,,115,5.867,1.49,us,usc000tj5d,2015-04-20T15:34:47.040Z,"South of the Fiji Islands",earthquake
2015-01-15T22:43:47.180Z,-6.6432,129.7546,149.7,4.1,mb,,86,2.029,1.2,us,usc000tj4d,2015-04-20T15:34:47.040Z,"225km NW of Saumlaki, Indonesia",earthquake
2015-01-15T22:38:24.070Z,-1.138,127.1308,38.88,4.4,mb,,53,1.911,0.63,us,usc000tgae,2015-04-20T15:34:47.040Z,"64km WNW of Laiwui, Indonesia",earthquake
2015-01-15T21:05:25.010Z,43.8341,-105.2766,0,3.2,ml,,85,0.94,0.69,us,usc000tj48,2015-04-20T16:05:33.040Z,"Wyoming",mining explosion
2015-01-15T20:51:02.400Z,44.4435,-114.146,12,3.2,md,,53,0.153,0.71,us,usb000tina,2015-04-20T15:34:46.040Z,"9km SE of Challis, Idaho",earthquake
2015-01-15T20:29:13.360Z,-26.1121,-11.5187,10,5.2,mb,,52,11.448,0.71,us,usc000tg7r,2015-04-20T15:34:46.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-01-15T20:11:31.300Z,44.4375,-114.118,12.6,3.5,md,,53,0.169,0.77,us,usc000tg7k,2015-04-20T15:34:46.040Z,"11km SE of Challis, Idaho",earthquake
2015-01-15T19:56:33.200Z,18.2695,-67.0719,76,3,Md,3,320.4,0.3117154,0.21,pr,pr15015002,2015-04-20T15:34:46.040Z,"5km E of Espino, Puerto Rico",earthquake
2015-01-15T19:02:17.210Z,3.6318,126.6531,51.19,4.6,mb,,112,2.929,0.49,us,usc000tj46,2015-04-20T15:34:46.040Z,"236km SE of Sarangani, Philippines",earthquake
2015-01-15T18:51:49.400Z,18.9885,-65.21,24,3.1,Md,14,237.6,0.68092299,0.25,pr,pr15015000,2015-04-20T15:34:46.040Z,"76km N of Culebra, Puerto Rico",earthquake
2015-01-15T18:47:20.800Z,36.9524,-97.6149,5.049,3.6,ml,,68,,0.68,us,usc000tg6m,2015-04-20T15:34:46.040Z,"8km S of Caldwell, Kansas",earthquake
2015-01-15T16:57:18.140Z,5.2009,94.3363,44.05,4.7,mb,,108,2.6,0.77,us,usc000tg3x,2015-04-20T15:34:45.040Z,"116km WSW of Banda Aceh, Indonesia",earthquake
2015-01-15T16:46:04.820Z,-18.6248,-177.6805,623.68,4.5,mb,,102,4.149,0.87,us,usc000tj44,2015-04-20T15:34:45.040Z,"248km NNE of Ndoi Island, Fiji",earthquake
2015-01-15T16:32:18.690Z,-27.8775,-66.6352,149.74,4.7,mb,,26,2.449,0.97,us,usc000tg3g,2015-04-20T15:34:45.040Z,"45km SW of Andalgala, Argentina",earthquake
2015-01-15T15:44:54.250Z,43.8293,147.3209,70.24,4.8,mb,,118,3.425,1.11,us,usc000tj43,2015-04-20T15:34:45.040Z,"48km E of Shikotan, Russia",earthquake
2015-01-15T15:43:04.760Z,-8.5992,-80.9263,34.02,4.5,mb,,84,2.899,1.06,us,usc000tj42,2015-04-20T15:34:44.040Z,"198km WSW of Santiago de Cao, Peru",earthquake
2015-01-15T14:01:52.010Z,-4.762,102.7939,63.5,5.2,mb,,78,0.43,0.88,us,usc000tg17,2015-04-20T15:34:44.040Z,"97km SSW of Pagaralam, Indonesia",earthquake
2015-01-15T13:18:35.930Z,-9.5714,112.8937,48.89,4.2,mb,,114,1.656,1.33,us,usc000tj3v,2015-04-20T15:34:44.040Z,"130km S of Krajan Tambakrejo, Indonesia",earthquake
2015-01-15T13:08:31.710Z,-55.1437,-28.8684,35,4.6,mb,,88,17.685,1.26,us,usc000tj4e,2015-04-20T15:34:44.040Z,"202km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-01-15T12:50:32.660Z,-21.6226,170.5193,148.38,4.6,mb,,192,3.812,0.96,us,usc000tg0z,2015-04-20T15:34:44.040Z,"179km WNW of Ile Hunter, New Caledonia",earthquake
2015-01-15T12:33:53.000Z,60.6143,-150.2324,42.8,3.6,ml,,,,0.65,ak,ak11486441,2015-04-20T15:34:43.040Z,"30km ENE of Sterling, Alaska",earthquake
2015-01-15T12:17:22.550Z,-6.7796,147.9405,66.51,4.4,mb,,52,2.72,0.51,us,usc000tj41,2015-04-20T15:34:43.040Z,"21km SSE of Finschhafen, Papua New Guinea",earthquake
2015-01-15T11:31:47.400Z,-20.9794,-178.7592,576.21,4.6,mb,,48,4.405,1.11,us,usc000tg0k,2015-04-20T15:34:43.040Z,"36km S of Ndoi Island, Fiji",earthquake
2015-01-15T08:57:17.350Z,64.5193,-17.5978,7.2,4.3,mb,,162,1.622,0.99,us,usc000tj3z,2015-04-20T15:34:43.040Z,"119km WNW of Hofn, Iceland",earthquake
2015-01-15T08:02:30.910Z,27.2575,143.5102,10,4.2,mb,,162,1.191,0.63,us,usc000tj3y,2015-04-20T15:34:43.040Z,"129km E of Chichi-shima, Japan",earthquake
2015-01-15T07:47:28.100Z,36.715,-97.8734,5.58,3.1,mb_lg,,86,,0.73,us,usc000tfyn,2015-04-20T15:34:43.040Z,"16km SW of Medford, Oklahoma",earthquake
2015-01-15T07:36:31.200Z,36.3294,-97.5209,7.045,3.3,ml,,57,,0.49,us,usc000tfyh,2015-04-20T15:34:42.040Z,"21km WNW of Perry, Oklahoma",earthquake
2015-01-15T07:15:13.920Z,-16.7087,-14.3906,10,4.8,mb,,138,8.722,0.42,us,usc000tj3x,2015-04-20T15:34:42.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-01-15T07:12:00.850Z,64.6046,-17.4151,7.14,4.4,mb,,158,1.688,0.66,us,usc000tj4g,2015-04-20T15:34:42.040Z,"113km WNW of Hofn, Iceland",earthquake
2015-01-15T07:10:27.000Z,64.61,-17.38,1.1,4.5,mb,,,,1.18,us,usc000tfye,2015-04-20T15:34:42.040Z,"111km WNW of Hofn, Iceland",earthquake
2015-01-15T06:57:07.400Z,36.9518,-97.6158,5,3,ml,,68,,0.39,us,usc000tfyb,2015-04-20T15:34:42.040Z,"8km S of Caldwell, Kansas",earthquake
2015-01-15T06:50:21.000Z,54.6036,-162.5254,46.7,3,ml,,,,0.49,us,usc000tg78,2015-04-20T15:34:42.040Z,"63km ESE of False Pass, Alaska",earthquake
2015-01-15T05:48:59.850Z,-2.9532,129.6334,23.2,4.7,mb,,73,2.612,1.01,us,usc000tfxv,2015-04-20T15:34:41.040Z,"90km ENE of Amahai, Indonesia",earthquake
2015-01-15T05:43:41.000Z,51.4208,177.3355,25.8,3.1,ml,,,,1.15,us,usc000tfya,2015-04-20T15:34:41.040Z,"78km SSW of Kiska Volcano, Alaska",earthquake
2015-01-15T05:19:45.000Z,-33.683,-71.097,68.2,4.3,mb,,,,1.66,us,usc000tfxr,2015-04-20T15:34:41.040Z,"7km W of El Monte, Chile",earthquake
2015-01-15T04:58:33.830Z,38.2157,72.9237,128.57,4.4,mb,,65,2.157,0.63,us,usc000tfxp,2015-04-20T15:34:41.040Z,"91km W of Murghob, Tajikistan",earthquake
2015-01-15T03:48:55.330Z,51.513,177.705,1,3,ml,,,,1.3,us,usc000tj24,2015-04-20T15:34:41.040Z,"65km S of Kiska Volcano, Alaska",earthquake
2015-01-15T03:41:50.500Z,-3.7481,126.1922,46.77,4.3,mb,,49,4.347,0.63,us,usc000th08,2015-04-20T15:34:41.040Z,"36km W of Leksula, Indonesia",earthquake
2015-01-15T03:21:31.700Z,18.204,-100.721,57.1,4.7,mb,,,,0.67,us,usc000tfxj,2015-04-20T15:34:41.040Z,"14km SSW of Ciudad Altamirano, Mexico",earthquake
2015-01-15T03:06:37.000Z,-24.26,-67.141,193,4,mb,,,,0.91,us,usc000tfxi,2015-04-20T15:34:40.040Z,"83km W of San Antonio de los Cobres, Argentina",earthquake
2015-01-15T01:34:17.900Z,40.9332,143.0831,35,4.5,mb,,134,1.082,0.69,us,usc000tfx5,2015-04-20T15:34:40.040Z,"142km ENE of Hachinohe, Japan",earthquake
2015-01-15T01:33:04.600Z,22.6215,92.6144,50.37,4.3,mb,,144,3.012,0.79,us,usc000tfx6,2015-04-20T15:34:40.040Z,"31km SSW of Lunglei, India",earthquake
2015-01-15T00:09:27.720Z,0.1436,119.9664,61.85,5.2,mb,,54,1.26,0.78,us,usc000tfwz,2015-04-20T15:34:40.040Z,"94km SW of Tinabogan, Indonesia",earthquake
2015-01-14T23:31:14.820Z,43.7743,-105.2983,0,3.2,ml,,70,0.975,0.65,us,usc000tfwu,2015-04-10T18:56:33.040Z,"Wyoming",mining explosion
2015-01-14T23:00:50.900Z,-6.5563,129.8812,175.85,4.1,mb,,87,1.996,0.97,us,usc000tipc,2015-04-10T18:56:37.040Z,"221km NW of Saumlaki, Indonesia",earthquake
2015-01-14T22:08:30.430Z,1.0312,97.1053,26.1,4.4,mb,,186,0.542,0.56,us,usc000tfvr,2015-04-10T18:56:33.040Z,"179km SSE of Sinabang, Indonesia",earthquake
2015-01-14T21:57:49.000Z,-22.395,-70.225,71.3,4.1,mb,,,,1.17,us,usc000tipb,2015-04-10T18:56:37.040Z,"33km S of Tocopilla, Chile",earthquake
2015-01-14T21:29:05.750Z,37.6614,72.1679,133.92,4,mb,,75,1.376,0.98,us,usc000tfup,2015-04-10T18:56:33.040Z,"54km ENE of Shughnon, Tajikistan",earthquake
2015-01-14T18:51:06.200Z,6.723,-72.911,167.08,4,mb,,77,2.334,1.05,us,usc000tfrv,2015-04-10T18:56:33.040Z,"11km SW of San Andres, Colombia",earthquake
2015-01-14T18:23:11.800Z,35.8765,-97.2447,5.269,3,ml,,69,,0.61,us,usc000tfrx,2015-04-10T18:56:33.040Z,"7km S of Langston, Oklahoma",earthquake
2015-01-14T16:31:11.950Z,-6.1249,147.2211,103.1,4.4,mb,,101,3.259,1.19,us,usc000tip1,2015-04-10T18:56:37.040Z,"71km NNE of Lae, Papua New Guinea",earthquake
2015-01-14T15:02:21.120Z,-56.3723,-150.5992,10,4.6,mb,,91,26.783,0.81,us,usc000tip0,2015-04-10T18:56:37.040Z,"Pacific-Antarctic Ridge",earthquake
2015-01-14T12:09:35.460Z,48.9312,141.9822,577,5,mb,,53,2.042,0.73,us,usc000tfln,2015-04-10T18:56:33.040Z,"17km SSW of Uglegorsk, Russia",earthquake
2015-01-14T10:44:54.700Z,19.2167,145.292,266.61,4.1,mb,,125,5.61,0.61,us,usc000tiny,2015-04-10T18:56:37.040Z,"63km NW of Agrihan, Northern Mariana Islands",earthquake
2015-01-14T10:44:35.040Z,40.3195,-124.6121667,16.62,4.28,mw,47,233,0.2507,0.12,nc,nc72381011,2015-05-18T23:14:36.886Z,"41km SW of Ferndale, California",earthquake
2015-01-14T10:08:40.950Z,-6.942,129.6905,140.11,4.1,mb,,86,1.9,1.13,us,usc000tinu,2015-04-10T18:56:37.040Z,"211km WNW of Saumlaki, Indonesia",earthquake
